ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10615582,HZ367910,07/26/2016 05:00:00 PM,050XX N HAMLIN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,False,False,1712,17.0,39.0,14.0,06,1150146.0,1933291.0,2016,02/10/2018 03:50:01 PM,41.972860646,-87.723261792,"(41.972860646, -87.723261792)"
5036261,HM643948,10/06/2006 09:30:00 AM,038XX W OGDEN AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,1014,10.0,24.0,29.0,06,1150933.0,1889361.0,2006,02/10/2018 03:50:01 PM,41.852297217,-87.721520119,"(41.852297217, -87.721520119)"
10808746,JA107791,01/07/2017 09:15:00 PM,079XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,624,6.0,8.0,44.0,08B,1184272.0,1852474.0,2017,02/14/2017 03:49:42 PM,41.750359395,-87.600312091,"(41.750359395, -87.600312091)"
1617024,G391325,07/05/2001 08:00:00 AM,025XX S CHRISTIANA AV,0460,BATTERY,SIMPLE,RESIDENCE,True,True,1024,10.0,,,08B,1154482.0,1886730.0,2001,08/17/2015 03:03:40 PM,41.845007317,-87.708564438,"(41.845007317, -87.708564438)"
13541462,JH361386,07/25/2024 02:36:00 PM,051XX W CHICAGO AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,True,False,1531,15.0,37.0,25.0,18,1141741.0,1904839.0,2024,05/17/2025 03:40:52 PM,41.894945606,-87.754874977,"(41.894945606, -87.754874977)"
2208683,HH458147,06/21/2002 09:34:53 PM,012XX N MASON AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,2531,25.0,29.0,25.0,18,1136470.0,1907580.0,2002,02/28/2018 03:56:25 PM,41.902563141,-87.774168637,"(41.902563141, -87.774168637)"
4853265,HM464521,07/09/2006 12:00:00 PM,023XX N ELSTON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,1432,14.0,32.0,22.0,06,1162910.0,1915798.0,2006,09/07/2021 03:41:02 PM,41.924599921,-87.676818621,"(41.924599921, -87.676818621)"
7542380,HS346526,06/07/2010 01:35:00 AM,048XX W ADAMS ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1533,15.0,28.0,25.0,18,1144158.0,1898893.0,2010,02/10/2018 03:50:01 PM,41.878584019,-87.746147308,"(41.878584019, -87.746147308)"
3571368,HK594593,08/31/2004 10:31:00 PM,065XX S MORGAN ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE,True,False,723,7.0,17.0,68.0,18,1170767.0,1861542.0,2004,09/23/2025 03:41:47 PM,41.775548202,-87.649536236,"(41.775548202, -87.649536236)"
13552201,JH372864,08/03/2024 01:00:00 AM,033XX N HALSTED ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,BAR OR TAVERN,False,False,1925,19.0,44.0,6.0,11,1170328.0,1922582.0,2024,05/17/2025 03:40:52 PM,41.943056436,-87.649362967,"(41.943056436, -87.649362967)"
4846771,HM456408,03/28/2003 09:00:00 AM,0000X N ALBANY AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,1331,12.0,28.0,27.0,06,1155709.0,1900301.0,2003,02/28/2018 03:56:25 PM,41.882223021,-87.703696217,"(41.882223021, -87.703696217)"
5019543,HM624891,12/31/2005 11:59:00 PM,063XX S MARYLAND AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,True,312,3.0,20.0,42.0,02,,,2005,08/17/2015 03:03:40 PM,,,
3852280,HL226672,03/09/2005 11:00:00 PM,044XX N ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1922,19.0,47.0,3.0,08B,1164856.0,1929548.0,2005,09/07/2021 03:41:02 PM,41.962289514,-87.669276788,"(41.962289514, -87.669276788)"
3476232,HK545789,08/09/2004 12:30:00 AM,015XX W 69TH ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,True,False,725,7.0,17.0,67.0,08B,1167046.0,1858966.0,2004,02/28/2018 03:56:25 PM,41.768559705,-87.663250604,"(41.768559705, -87.663250604)"
13080909,JG270292,05/22/2023 12:00:00 AM,019XX W EVERGREEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1424,14.0,1.0,24.0,07,1163308.0,1909151.0,2023,08/19/2023 03:40:26 PM,41.906351733,-87.675543525,"(41.906351733, -87.675543525)"
6999935,HR393692,06/24/2009 08:45:00 PM,004XX W 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,621,6.0,17.0,69.0,18,1174552.0,1852539.0,2009,02/28/2018 03:56:25 PM,41.750759482,-87.635928467,"(41.750759482, -87.635928467)"
8377212,HT610813,11/29/2011 09:15:00 PM,035XX W NORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1422,14.0,26.0,23.0,18,1152667.0,1910408.0,2011,02/04/2016 06:33:39 AM,41.910018319,-87.714598865,"(41.910018319, -87.714598865)"
2826531,HJ483550,07/09/2003 08:45:00 PM,018XX W 34TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,922,9.0,11.0,59.0,08B,1164632.0,1881829.0,2003,02/28/2018 03:56:25 PM,41.83134981,-87.671453826,"(41.83134981, -87.671453826)"
4563763,HM153623,11/11/2003 12:00:00 PM,003XX E SUPERIOR ST,0810,THEFT,OVER $500,OTHER,True,False,1834,18.0,42.0,8.0,06,1178703.0,1905437.0,2003,02/28/2018 03:56:25 PM,41.895822485,-87.61910591,"(41.895822485, -87.61910591)"
1923577,G763401,12/21/2001 11:30:00 PM,069XX S OGLESBY AV,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,331,3.0,,,05,1192932.0,1859218.0,2001,08/17/2015 03:03:40 PM,41.768658621,-87.568358672,"(41.768658621, -87.568358672)"
4557317,HL552364,08/16/2005 11:05:00 AM,042XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1111,11.0,37.0,23.0,08B,1147973.0,1907664.0,2005,02/28/2018 03:56:25 PM,41.902580126,-87.731913541,"(41.902580126, -87.731913541)"
2057606,HH276541,03/30/2002 10:00:00 PM,060XX W FULLERTON AV,0810,THEFT,OVER $500,STREET,False,False,2512,25.0,,,06,1135776.0,1915319.0,2002,02/28/2018 03:56:25 PM,41.923812272,-87.776533314,"(41.923812272, -87.776533314)"
5676021,HN485706,07/24/2007 01:30:00 AM,033XX N NATCHEZ AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1632,16.0,36.0,17.0,14,1132459.0,1921432.0,2007,02/28/2018 03:56:25 PM,41.940645513,-87.788578763,"(41.940645513, -87.788578763)"
13143887,JG345061,07/09/2023 02:30:00 AM,0000X W ELM ST,0810,THEFT,OVER $500,BAR OR TAVERN,False,False,1824,18.0,2.0,8.0,06,1175930.0,1908090.0,2023,08/19/2023 03:40:26 PM,41.90316534,-87.629210442,"(41.90316534, -87.629210442)"
10806500,JA105535,01/05/2017 06:00:00 PM,004XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1813,18.0,43.0,7.0,06,1173188.0,1913590.0,2017,02/14/2017 03:49:42 PM,41.918318928,-87.639118752,"(41.918318928, -87.639118752)"
12253730,JD469274,12/24/2020 10:30:00 PM,012XX W 73RD ST,0810,THEFT,OVER $500,RESIDENCE,False,True,734,7.0,17.0,67.0,06,1169213.0,1856373.0,2020,09/07/2021 03:41:02 PM,41.761397577,-87.655382389,"(41.761397577, -87.655382389)"
11543613,JB563505,11/21/2018 06:24:00 PM,002XX E 47TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,True,False,224,2.0,3.0,38.0,11,1178555.0,1873912.0,2018,09/08/2019 03:39:31 PM,41.809319184,-87.620610493,"(41.809319184, -87.620610493)"
6972456,HR377706,06/16/2009 01:00:00 AM,005XX E 44TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,222,2.0,3.0,38.0,14,1180488.0,1875954.0,2009,02/28/2018 03:56:25 PM,41.81487839,-87.613457926,"(41.81487839, -87.613457926)"
7329283,HS133027,01/23/2010 12:10:00 AM,012XX W 78TH ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,612,6.0,17.0,71.0,18,1169516.0,1853063.0,2010,02/10/2018 03:50:01 PM,41.752307942,-87.654367613,"(41.752307942, -87.654367613)"
9196360,HW341516,06/30/2013 02:21:00 AM,028XX W BIRCHWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),True,True,2411,24.0,50.0,2.0,08B,1156184.0,1949599.0,2013,09/07/2021 03:41:02 PM,42.017490365,-87.700615638,"(42.017490365, -87.700615638)"
6783694,HR197836,03/04/2009 03:18:00 AM,031XX N OAK PARK AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,2511,25.0,36.0,18.0,05,1130538.0,1920160.0,2009,02/28/2018 03:56:25 PM,41.937188278,-87.795668579,"(41.937188278, -87.795668579)"
3582857,HK671127,10/07/2004 07:10:00 AM,016XX W JUNEWAY TER,0890,THEFT,FROM BUILDING,RESIDENCE,False,True,2422,24.0,49.0,1.0,06,1163812.0,1951492.0,2004,09/07/2021 03:41:02 PM,42.022526629,-87.672492557,"(42.022526629, -87.672492557)"
8343237,HT575425,11/04/2011 11:10:00 PM,056XX S MERRIMAC AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,811,8.0,23.0,56.0,05,1135675.0,1866567.0,2011,02/10/2018 03:50:01 PM,41.79003139,-87.778062901,"(41.79003139, -87.778062901)"
11359179,JB309924,06/16/2018 07:50:00 PM,040XX N MOODY AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1624,16.0,38.0,15.0,08B,1134638.0,1926123.0,2018,07/03/2018 03:53:07 PM,41.953479835,-87.780458811,"(41.953479835, -87.780458811)"
10703672,HZ459356,10/03/2016 12:30:00 AM,006XX S KEDVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1132,11.0,24.0,26.0,14,1148819.0,1896915.0,2016,02/10/2018 03:50:01 PM,41.873067379,-87.72908404,"(41.873067379, -87.72908404)"
6760617,HR175481,02/18/2009 12:30:00 AM,050XX N NAGLE AVE,2025,NARCOTICS,POSS: HALLUCINOGENS,STREET,True,False,1613,16.0,41.0,10.0,18,1132560.0,1933034.0,2009,02/28/2018 03:56:25 PM,41.972480853,-87.787936159,"(41.972480853, -87.787936159)"
12308568,JE160883,02/28/2021 10:00:00 PM,070XX W DIVERSEY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,2511,25.0,29.0,18.0,26,1128496.0,1917816.0,2021,03/09/2021 03:39:45 PM,41.930790954,-87.803226669,"(41.930790954, -87.803226669)"
8041878,HT273661,04/30/2011 07:26:00 PM,024XX W ROOSEVELT RD,0810,THEFT,OVER $500,GAS STATION,False,False,1023,10.0,28.0,28.0,06,1160395.0,1894644.0,2011,02/10/2018 03:50:01 PM,41.866604054,-87.686645691,"(41.866604054, -87.686645691)"
7698824,HS505962,09/08/2010 09:35:00 PM,001XX S KILPATRICK AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,1113,11.0,28.0,25.0,15,1145078.0,1898988.0,2010,02/10/2018 03:50:01 PM,41.878827389,-87.742766818,"(41.878827389, -87.742766818)"
11672423,JC245188,04/26/2019 12:01:00 AM,010XX W 14TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,False,1232,12.0,25.0,28.0,11,1169715.0,1893570.0,2019,05/04/2019 04:00:28 PM,41.863459158,-87.652462374,"(41.863459158, -87.652462374)"
11560350,JC108967,01/08/2019 09:20:00 AM,030XX W HARRISON ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",True,False,1134,11.0,28.0,27.0,08B,1156193.0,1897211.0,2019,01/23/2019 11:23:07 AM,41.873733995,-87.702002425,"(41.873733995, -87.702002425)"
11306197,JB251996,05/05/2018 09:05:00 PM,008XX N WABASH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,True,False,1833,18.0,42.0,8.0,03,1176589.0,1905879.0,2018,05/12/2018 03:56:14 PM,41.897083383,-87.626856709,"(41.897083383, -87.626856709)"
9449206,HX102175,12/30/2013 05:00:00 PM,058XX S BISHOP ST,0810,THEFT,OVER $500,FACTORY/MANUFACTURING BUILDING,False,False,713,7.0,16.0,67.0,06,1167668.0,1865836.0,2013,02/10/2018 03:50:01 PM,41.787398526,-87.660773716,"(41.787398526, -87.660773716)"
8567530,HV242468,04/14/2012 11:15:00 PM,076XX N PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,2422,24.0,49.0,1.0,14,1163657.0,1950689.0,2012,02/04/2016 06:33:39 AM,42.020326467,-87.673085762,"(42.020326467, -87.673085762)"
5819036,HN628497,09/21/2007 10:00:00 PM,011XX S LAFLIN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1231,12.0,2.0,28.0,11,1166546.0,1895280.0,2007,02/28/2018 03:56:25 PM,41.868219921,-87.664046556,"(41.868219921, -87.664046556)"
12624337,JF152206,02/22/2022 02:30:00 AM,084XX S RHODES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,632,6.0,6.0,44.0,14,1181271.0,1849085.0,2022,01/03/2023 03:40:27 PM,41.741129232,-87.611413208,"(41.741129232, -87.611413208)"
5940697,HN740380,12/03/2007 04:25:00 PM,029XX S STATE ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,False,False,2113,1.0,3.0,35.0,03,1176755.0,1885570.0,2007,02/28/2018 03:56:25 PM,41.841350479,-87.626860911,"(41.841350479, -87.626860911)"
5915260,HN711984,11/16/2007 11:00:00 PM,052XX S MAJOR AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,811,8.0,23.0,56.0,05,1139251.0,1869292.0,2007,02/28/2018 03:56:25 PM,41.797445132,-87.764884373,"(41.797445132, -87.764884373)"
6672707,HP746435,12/22/2008 06:20:00 PM,009XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1524,15.0,37.0,25.0,08B,1141520.0,1905772.0,2008,02/28/2018 03:56:25 PM,41.897509954,-87.755663589,"(41.897509954, -87.755663589)"
12886641,JF467154,11/06/2022 02:20:00 PM,0000X S PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1232,12.0,27.0,28.0,07,1170421.0,1900033.0,2022,01/03/2023 03:40:27 PM,41.881178713,-87.649681754,"(41.881178713, -87.649681754)"
8376564,HT609880,11/29/2011 10:47:00 AM,001XX E 71ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,323,3.0,6.0,69.0,14,1178576.0,1857978.0,2011,02/04/2016 06:33:39 AM,41.765594255,-87.62101766,"(41.765594255, -87.62101766)"
7989960,HT221692,03/27/2011 08:15:00 AM,073XX S EXCHANGE AVE,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,False,False,334,3.0,7.0,43.0,08B,1194466.0,1856864.0,2011,02/10/2018 03:50:01 PM,41.762161498,-87.562813204,"(41.762161498, -87.562813204)"
12621103,JF148129,02/18/2022 05:18:00 AM,023XX N WESTERN AVE,0850,THEFT,ATTEMPT THEFT,GAS STATION,False,False,1431,14.0,1.0,22.0,06,1159969.0,1915712.0,2022,01/03/2023 03:40:27 PM,41.924425211,-87.687627507,"(41.924425211, -87.687627507)"
1880014,G726701,12/04/2001 12:42:01 PM,014XX S ST LOUIS AV,0460,BATTERY,SIMPLE,RESIDENCE,False,True,1021,10.0,,,08B,1153310.0,1892822.0,2001,08/17/2015 03:03:40 PM,41.861747796,-87.712703965,"(41.861747796, -87.712703965)"
10476400,HZ215442,04/06/2016 12:07:00 PM,054XX W QUINCY ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,False,False,1522,15.0,29.0,25.0,04A,1140208.0,1898469.0,2016,02/10/2018 03:50:01 PM,41.87749375,-87.760661483,"(41.87749375, -87.760661483)"
11361139,JB314880,01/01/2018 12:00:00 AM,040XX S INDIANA AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,False,True,213,2.0,3.0,38.0,08B,1178266.0,1878286.0,2018,09/23/2025 03:41:47 PM,41.821328383,-87.621537595,"(41.821328383, -87.621537595)"
5144108,HM738288,11/24/2006 05:32:38 PM,007XX W 48TH ST,0880,THEFT,PURSE-SNATCHING,STREET,False,False,935,9.0,11.0,61.0,06,1172113.0,1873037.0,2006,02/28/2018 03:56:25 PM,41.807062268,-87.644264206,"(41.807062268, -87.644264206)"
7365132,HS168035,02/06/2010 10:00:00 AM,031XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2112,2.0,3.0,35.0,07,1177705.0,1884107.0,2010,02/10/2018 03:50:01 PM,41.837314402,-87.623419145,"(41.837314402, -87.623419145)"
3201605,HK211585,02/29/2004 11:00:00 AM,066XX S BLACKSTONE AVE,1330,CRIMINAL TRESPASS,TO LAND,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,321,3.0,5.0,42.0,26,1187328.0,1861367.0,2004,02/28/2018 03:56:25 PM,41.774690598,-87.588831615,"(41.774690598, -87.588831615)"
4372125,HL667571,10/11/2005 11:00:00 PM,025XX W CHICAGO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1312,12.0,1.0,24.0,26,1159104.0,1905237.0,2005,02/28/2018 03:56:25 PM,41.895698817,-87.691094082,"(41.895698817, -87.691094082)"
4035950,HL389448,05/25/2005 09:00:00 PM,055XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,715,7.0,15.0,67.0,14,1166618.0,1867962.0,2005,02/10/2018 03:50:01 PM,41.793255003,-87.66456298,"(41.793255003, -87.66456298)"
4636903,HM234539,03/15/2006 09:35:00 PM,038XX W SUNNYSIDE AVE,2900,WEAPONS VIOLATION,UNLAWFUL USE/SALE AIR RIFLE,STREET,True,False,1723,17.0,39.0,14.0,15,1150152.0,1929650.0,2006,02/28/2018 03:56:25 PM,41.962869378,-87.723335053,"(41.962869378, -87.723335053)"
6175849,HP263962,04/05/2008 11:34:00 PM,009XX N KARLOV AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,VACANT LOT/LAND,False,False,1111,11.0,37.0,23.0,15,1148880.0,1905997.0,2008,02/28/2018 03:56:25 PM,41.897988209,-87.728625108,"(41.897988209, -87.728625108)"
5948537,HN748034,12/08/2007 04:10:00 AM,097XX S WENTWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,511,5.0,21.0,49.0,14,1176662.0,1840351.0,2007,02/28/2018 03:56:25 PM,41.717266861,-87.628562176,"(41.717266861, -87.628562176)"
10627054,HZ378912,08/04/2016 08:30:00 PM,023XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,131,1.0,3.0,33.0,03,1176680.0,1888944.0,2016,02/10/2018 03:50:01 PM,41.850610674,-87.627034305,"(41.850610674, -87.627034305)"
1668921,G455155,07/27/2001 02:30:00 PM,056XX N BROADWAY,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,SIDEWALK,False,False,2013,20.0,,,11,1167258.0,1937373.0,2001,08/17/2015 03:03:40 PM,41.983710141,-87.660219594,"(41.983710141, -87.660219594)"
11091363,JA415879,09/02/2017 11:15:00 AM,014XX W 79TH ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,612,6.0,21.0,71.0,18,1167865.0,1852354.0,2017,02/10/2018 03:50:01 PM,41.750397942,-87.660438139,"(41.750397942, -87.660438139)"
2986668,HJ684190,10/10/2003 12:01:56 PM,0000X E 114TH ST,0460,BATTERY,SIMPLE,MEDICAL/DENTAL OFFICE,True,False,531,5.0,9.0,49.0,08B,1178512.0,1829357.0,2003,02/28/2018 03:56:25 PM,41.687056038,-87.622118983,"(41.687056038, -87.622118983)"
7802364,HS595206,11/02/2010 01:25:00 PM,066XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,723,7.0,6.0,68.0,18,1172117.0,1860663.0,2010,02/10/2018 03:50:01 PM,41.77310656,-87.644613098,"(41.77310656, -87.644613098)"
2219694,HH484153,02/11/2002 12:01:00 AM,080XX S ABERDEEN ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,612,6.0,21.0,71.0,06,1170381.0,1851499.0,2002,02/28/2018 03:56:25 PM,41.747997342,-87.651243199,"(41.747997342, -87.651243199)"
4764488,HM373298,05/25/2006 08:15:00 PM,036XX W 24TH ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,True,False,1013,10.0,22.0,30.0,26,1152547.0,1887816.0,2006,02/28/2018 03:56:25 PM,41.848025842,-87.71563702,"(41.848025842, -87.71563702)"
11216881,JB133279,01/28/2018 08:23:00 PM,006XX E 87TH PL,0460,BATTERY,SIMPLE,RESIDENCE,False,False,632,6.0,6.0,44.0,08B,1181969.0,1847103.0,2018,05/04/2018 03:51:04 PM,41.735674302,-87.608916935,"(41.735674302, -87.608916935)"
8087680,HT321245,05/30/2011 10:50:00 AM,023XX W 71ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,False,832,8.0,18.0,66.0,18,1161799.0,1857525.0,2011,02/10/2018 03:50:01 PM,41.76471596,-87.682523497,"(41.76471596, -87.682523497)"
11518258,JB530325,11/27/2018 01:18:00 AM,085XX S KOMENSKY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,834,8.0,18.0,70.0,05,1150896.0,1847607.0,2018,12/04/2018 04:25:43 PM,41.737718693,-87.722744409,"(41.737718693, -87.722744409)"
2859149,HJ512817,07/23/2003 06:45:00 AM,080XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,835,8.0,18.0,70.0,08B,1161440.0,1851348.0,2003,02/28/2018 03:56:25 PM,41.747772801,-87.684010219,"(41.747772801, -87.684010219)"
6258167,HP343461,05/18/2008 10:00:00 PM,002XX E 131ST PL,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,True,533,5.0,9.0,54.0,26,1180352.0,1818261.0,2008,09/07/2021 03:41:02 PM,41.656565068,-87.615721322,"(41.656565068, -87.615721322)"
13193738,JG404199,08/29/2023 07:20:00 PM,0000X N STATE ST,0810,THEFT,OVER $500,SIDEWALK,False,False,112,1.0,34.0,32.0,06,1176363.0,1900552.0,2023,09/06/2023 03:41:33 PM,41.882470918,-87.627847625,"(41.882470918, -87.627847625)"
1815669,G646398,10/26/2001 06:00:00 PM,063XX S WESTERN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,825,8.0,,,14,1161418.0,1862663.0,2001,08/17/2015 03:03:40 PM,41.778823259,-87.683777742,"(41.778823259, -87.683777742)"
13605316,JH436626,09/19/2024 10:00:00 AM,041XX W FILLMORE ST,0810,THEFT,OVER $500,STREET,False,False,1132,11.0,24.0,29.0,06,1149047.0,1895052.0,2024,05/17/2025 03:40:52 PM,41.867950681,-87.728295147,"(41.867950681, -87.728295147)"
4656632,HM253291,03/26/2006 04:49:52 AM,031XX W ROOSEVELT RD,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,True,False,1022,10.0,24.0,29.0,08B,1155395.0,1894538.0,2006,02/28/2018 03:56:25 PM,41.86641507,-87.705004143,"(41.86641507, -87.705004143)"
6695911,HR110784,01/07/2009 07:00:00 PM,062XX N MOZART ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,True,True,2413,24.0,50.0,2.0,08A,1156205.0,1941382.0,2009,09/23/2025 03:41:47 PM,41.994942181,-87.700761774,"(41.994942181, -87.700761774)"
12190353,JD395906,10/10/2020 11:00:00 AM,055XX S TALMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,False,False,824,8.0,15.0,63.0,14,1159647.0,1867879.0,2020,10/17/2020 03:40:42 PM,41.793173207,-87.690127358,"(41.793173207, -87.690127358)"
9160533,HW305444,06/05/2013 12:15:00 PM,065XX W BRYN MAWR AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,1612,16.0,41.0,10.0,08A,1131583.0,1936817.0,2013,02/10/2018 03:50:01 PM,41.98287878,-87.791440835,"(41.98287878, -87.791440835)"
6069958,HP165930,02/08/2008 04:25:00 PM,086XX S ABERDEEN ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,613,6.0,21.0,71.0,08B,1170494.0,1847553.0,2008,02/28/2018 03:56:25 PM,41.73716652,-87.650943792,"(41.73716652, -87.650943792)"
13310969,JG544794,12/15/2023 06:00:00 PM,056XX S KIMBARK AVE,0810,THEFT,OVER $500,STREET,False,False,235,2.0,5.0,41.0,06,1185627.0,1867801.0,2023,12/23/2023 03:40:49 PM,41.792386272,-87.594864563,"(41.792386272, -87.594864563)"
7173333,HR584258,10/12/2009 02:03:00 PM,044XX W FULLERTON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,False,True,2524,25.0,31.0,20.0,26,1146567.0,1915592.0,2009,02/10/2018 03:50:01 PM,41.92436229,-87.73687555,"(41.92436229, -87.73687555)"
7244007,HR655554,11/22/2009 11:00:00 AM,012XX S HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1011,10.0,24.0,29.0,08B,1150242.0,1894177.0,2009,02/28/2018 03:56:25 PM,41.865526383,-87.723930848,"(41.865526383, -87.723930848)"
5995384,HP101547,01/01/2008 08:40:00 PM,055XX S MAY ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,False,712,7.0,16.0,68.0,26,1169598.0,1867976.0,2008,02/28/2018 03:56:25 PM,41.793229286,-87.65363521,"(41.793229286, -87.65363521)"
9194919,HW339908,06/27/2013 02:00:00 PM,061XX N WINTHROP AVE,0820,THEFT,$500 AND UNDER,OTHER,False,False,2433,24.0,48.0,77.0,06,1167750.0,1940820.0,2013,02/10/2018 03:50:01 PM,41.993158164,-87.65831019,"(41.993158164, -87.65831019)"
13100290,JG293079,06/08/2023 12:31:00 PM,019XX W DIVERSEY PKWY,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,True,False,1931,19.0,32.0,5.0,14,1162947.0,1918606.0,2023,08/19/2023 03:40:26 PM,41.93230447,-87.67660364,"(41.93230447, -87.67660364)"
